Rating,Name,Symbol,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
BB,"ACI Worldwide, Inc.",ACIW,Standard & Poor's Ratings Services,11/26/2013,Technology,1.262621528,0.864103009,0.275054977,85.90874038,0.073841985,0.107707231,0.631743914,0.142263865,0.037974827,0.069716692,0.117470489,0.514271478,15.08235828,2.093377893,0.676728795,0.314419433,0.84753428,2.985468889,2.419111846,3.093377893,0.107707231,7.384392373,3.522534674,0.16003413,7.29568464
BBB,Embraer S.A.,ERJ,Moody's Investors Service,6/15/2012,Capital Goods,1.819299605,1.089557497,0.474844983,62.47526291,0.019271616,0.04127165,0.224973666,0.054896476,0.012612022,0.054822555,0.0371097,0.654435115,3.992622725,1.905662887,0.647654458,0.533054393,-0.148510727,-0.096290839,2.837946257,2.94240681,0.056899618,34.59821093,0.64837632,0.082905939,4.065307971
BBB,Embraer S.A.,ERJ,Standard & Poor's Ratings Services,4/19/2016,Capital Goods,2.081417998,1.291877678,0.702993118,73.35588131,0.011673217,0.054756161,0.187463099,0.055970716,0.005929988,0.040458255,0.018493773,0.507999486,2.923991319,2.091453311,0.670619992,0.786814541,0.168115942,0.197286841,3.793485795,3.118686194,0.058619119,36.53363675,1.173516552,0.145493497,3.527240773
BBB,DCP Midstream LP,DCP,Egan-Jones Ratings Company,9/23/2014,Public Utilities,0.981697171,0.873544093,0.041597338,10.62328391,0.116144975,0.121636463,0.232564525,0.124656782,0.073706221,0.086220319,0.141329769,0.634605332,1.088138632,0.917474106,0.478480572,0.013544018,0.354961832,1.744840525,3.930581614,1.917474106,0.121636463,11.14662766,4.915572233,0.143876991,14.26020408
BB,DCP Midstream LP,DCP,Egan-Jones Ratings Company,11/13/2015,Public Utilities,1.53,1.305,0.01,14.03846154,0.120126449,0.120126449,0.343519494,0.077449947,0.041628629,0.043206367,0.082251082,0.346540077,0.546029919,0.975829726,0.493883513,-0.021929825,0.567692308,3.219895288,1.640488656,1.975829726,0.120126449,17.12749813,5.671902269,0.342465753,12.71428571
BB,Unisys Corporation,UIS,Egan-Jones Ratings Company,2/14/2014,Technology,1.503512881,1.290886027,0.62431694,72.13409518,0.031390135,0.063474613,0.2454506,0.063503544,0.043227092,0.147724212,-0.154889365,1.377091633,19.78534631,-4.583154889,1.279083665,0.452597995,0.405016009,1.728968769,14.57436388,-3.583154889,0.063474613,3.464399499,4.268889952,0.054216693,10.57194974
BB,Unisys Corporation,UIS,Egan-Jones Ratings Company,9/4/2015,Technology,1.170221535,0.975579598,0.376300876,70.40695168,-0.036449869,-0.019501841,0.179397035,-0.018274684,-0.051278462,-0.050140701,0.079081816,1.406821575,19.60403121,-2.542203353,1.648422919,-0.755102041,-92.08333333,-2.214206993,7.317904018,-1.542203353,-0.019501841,2.9709368,0.024045687,0.000397997,11.28226174
BB,Unisys Corporation,UIS,Egan-Jones Ratings Company,10/27/2014,Technology,1.320336775,1.116167185,0.495439511,67.34730664,0.013913717,0.043350018,0.231736384,0.046150638,0.01988334,0.107698001,-0.031986301,1.429045855,19.89567279,-2.60869863,1.621620471,0.592439863,-0.045304778,-0.111607143,10.03043831,-1.60869863,0.043350018,2.505132612,2.463474026,0.036169706,9.823238095
B,Unisys Corporation,UIS,Moody's Investors Service,8/16/2012,Technology,1.467921964,1.286809667,0.636319519,66.00016188,0.039283402,0.06855709,0.262653788,0.086121304,0.060155346,0.182792605,-0.090988626,1.531317138,21.01133787,-2.51256093,1.661130392,0.38292011,0.63069269,3.757067299,14.94619734,-1.51256093,0.06855709,1.030259214,5.957049061,0.070499676,11.95494313
BB,Unisys Corporation,UIS,Moody's Investors Service,6/15/2012,Technology,1.436609623,1.243526566,0.640534002,63.74098293,0.03126784,0.053453734,0.256110852,0.084228554,0.046129699,0.137691331,-0.091419467,1.475308169,20.14532148,-2.981791973,1.504593829,0.314563107,0.703972257,5.17557075,16.5697068,-1.981791973,0.053453734,1.001563439,7.351952718,0.082308371,11.86589404
BB,Griffon Corporation,GFF,Standard & Poor's Ratings Services,3/7/2014,Capital Goods,2.898677609,1.527184442,0.626316326,49.97441655,0.00201301,0.007659271,0.223149134,0.03412231,0.002105906,0.009527576,0.005791251,1.04614768,5.292319135,1.750004612,0.636364246,0.526268053,0.247913822,0.390277063,3.272764019,2.750004612,0.007659271,8.556754761,1.574244874,0.045787294,8.885410427
BB,Griffon Corporation,GFF,Standard & Poor's Ratings Services,2/29/2012,Capital Goods,2.857637378,1.623020271,0.771817111,53.4353196,-0.004058877,-0.007837549,0.214911826,0.030341348,-0.003983908,-0.00925518,-0.011398848,0.981529593,5.230115698,1.861222749,0.650499074,0.48212419,-1.476105695,-0.886505202,4.124798452,2.861222749,-0.007837549,8.590874758,0.600570274,0.019327595,7.848489647
BB,Griffon Corporation,GFF,Standard & Poor's Ratings Services,4/10/2015,Capital Goods,2.461322672,1.059420889,0.279031776,47.35847929,-8.89e-05,-0.00286975,0.230643871,0.039242679,-9.72e-05,-0.003838308,-0.00033269,1.094184615,5.375065103,2.421557553,0.707735444,0.96903429,0.173706606,0.32829623,1.871796949,3.421557553,-0.00286975,8.655045168,1.889946726,0.046842296,7.006817465
BB,Griffon Corporation,GFF,Standard & Poor's Ratings Services,2/24/2016,Capital Goods,2.338664524,0.836622068,0.160680407,39.60531132,0.017008163,0.026604736,0.235997246,0.050106844,0.019803827,0.038099081,0.07964462,1.164371939,5.305738318,3.021678184,0.751347583,0.360709225,0.033058828,0.056424857,1.165732604,4.021678184,0.026604736,8.762329597,1.706801471,0.03776577,7.708554584
BB,Griffon Corporation,GFF,Standard & Poor's Ratings Services,3/24/2011,Capital Goods,2.419447553,1.258990315,0.506788438,71.09031635,0.007412697,0.010673912,0.222801307,0.017558787,0.005482659,0.00976485,0.013496268,0.739630846,4.108889072,1.461628079,0.59376479,0.311902693,0.513058647,0.723166141,2.87926883,2.461628079,0.010673912,8.981578772,1.409519449,0.064238993,5.431328815
BB,Griffon Corporation,GFF,Standard & Poor's Ratings Services,2/27/2013,Capital Goods,3.022188651,1.644253666,0.76688748,47.0397551,0.009140072,0.011788979,0.225025455,0.03891153,0.009418157,0.014314243,0.026004659,1.030424783,5.215058886,1.76111974,0.637828094,0.224693496,0.236092311,0.380566584,3.749579712,2.76111974,0.011788979,7.218882846,1.611939765,0.048427178,10.17854118
BBB,"Lennox International, Inc.",LII,Moody's Investors Service,6/15/2012,Capital Goods,1.576540408,0.790713912,0.07854774,45.07809662,0.026728417,0.039532631,0.252330791,0.044708803,0.051767603,0.115289548,0.188755879,1.936800141,10.66021297,2.646216332,0.725743097,0.32388974,0.433070866,0.628571429,0.857142857,3.646216332,0.039532631,11.26753964,1.451428571,0.023065746,8.916967509
A,"Lennox International, Inc.",LII,Egan-Jones Ratings Company,7/21/2015,Capital Goods,1.138592233,0.55934466,0.047208738,44.42233374,0.053815539,0.08150199,0.273230663,0.088077522,0.111058207,0.330063069,1.836614173,2.063682895,10.21024735,15.53740157,0.939531008,0.337579618,0.788949275,5.819599109,0.86636971,16.53740157,0.08150199,15.97180337,7.376391982,0.095518256,7.872539831
A,"Lennox International, Inc.",LII,Egan-Jones Ratings Company,4/22/2015,Capital Goods,1.225673879,0.554212498,0.045328176,45.63312942,0.061115401,0.09431609,0.2682485,0.099394191,0.116646829,0.338954109,22.86666667,1.908632319,9.390407139,195.0333333,0.994898827,0.3447733,0.521645022,2.012526096,0.782881002,196.0333333,0.09431609,13.5791378,3.858037578,0.054879135,7.598211533
BBB,"Lennox International, Inc.",LII,Moody's Investors Service,10/25/2016,Capital Goods,1.132005402,0.584289894,0.05649336,47.00818322,0.076285149,0.11058326,0.295611819,0.117915202,0.157814009,0.461970862,7.310526316,2.068738283,10.07636967,45.32368421,0.978412771,0.308169853,0.762200282,6.225806452,1.156682028,46.32368421,0.11058326,15.51009641,8.168202765,0.09734732,7.101605759
BBB,Nokia Corporation,NOK,Standard & Poor's Ratings Services,8/2/2011,Technology,1.459241,1.068390277,0.600149048,164.1448522,-0.072833166,-0.068261523,0.348196393,-0.075588677,-0.032122635,-0.058099248,-0.09795334,0.441044055,8.668838219,1.877284595,0.6156332,-0.066972477,0.673990499,0.303074318,3.059047914,3.049355681,-0.068261523,-15.20082644,0.449671499,0.105460922,1.881417209
BBB,Nokia Corporation,NOK,Standard & Poor's Ratings Services,6/9/2011,Technology,1.547605473,1.155188141,0.647890536,65.09565094,0.04358479,0.05402158,0.306035904,0.053032088,0.047286762,0.106241023,0.128615128,1.084937249,21.72262027,1.591490545,0.585128952,0.193196686,0.895737601,1.50949702,3.389091841,2.719897108,0.05402158,13.2200515,1.685200016,0.148683033,4.828060974
BB,Nokia Corporation,NOK,Standard & Poor's Ratings Services,5/15/2014,Technology,1.45989418,1.28952381,0.908888889,89.77236117,0.023145401,0.046121238,0.393217465,0.100466299,0.010837204,0.034559431,0.042207792,0.468222778,20.83922261,2.865027829,0.735619864,0.498161765,-0.174672489,-0.010681033,2.479334836,3.89471243,0.046121238,51.38841863,0.061148915,0.019415006,3.885450597
BB,Nokia Corporation,NOK,Fitch Ratings,7/20/2012,Technology,1.512961336,1.167691857,0.695225542,131.5659091,-0.050064935,-0.030324675,0.360974026,0.027012987,-0.025713714,-0.028601176,-0.097139977,0.513607257,10.7617051,2.61370795,0.691868997,-0.650963597,0.787134503,0.179708384,2.775733508,3.77774978,-0.030324675,-17.88770178,0.228307085,0.055519481,2.23964497
BBB,ITT Inc.,ITT,Moody's Investors Service,12/4/2014,Capital Goods,2.110136704,1.375032241,0.75315966,65.5586529,0.069501997,0.098696602,0.326376855,0.100354102,0.050805452,0.091733483,0.151864351,0.730992703,5.980175715,1.989134908,0.665455046,0.272137405,0.51450756,1.375956284,6.441530055,2.989134908,0.098696602,7.611263039,2.67431694,0.092179613,5.775839793
BBB,ITT Inc.,ITT,Fitch Ratings,5/16/2016,Capital Goods,1.571398594,1.08551044,0.436155702,81.35259092,0.141535243,0.153805922,0.325514966,0.152920824,0.094478462,0.137989533,0.258277659,0.66752605,5.604509583,1.733719991,0.634198088,0.18336385,0.622551154,1.592427617,5.351893096,2.733719991,0.153805922,5.841969794,2.557906459,0.092412295,5.327295837
BBB,"Waste Management, Inc.",WM,Standard & Poor's Ratings Services,11/26/2013,Public Utilities,0.829130723,0.641672196,0.01924353,44.34920975,0.00700851,0.035328613,0.911893013,0.077165129,0.004335708,0.025218235,0.017171894,0.618634695,1.132777058,2.960574733,0.747511392,0.736842105,0.482281059,2.53153731,0.502458841,3.960574733,0.035328613,12.31889842,5.249091298,0.175570335,1.655913978
BB,Colfax Corporation,CFX,Moody's Investors Service,6/5/2015,Capital Goods,1.633143399,1.038165433,0.237603799,81.22860839,0.084787552,0.077467804,0.319786501,0.088562034,0.054119075,0.060113132,0.124601106,0.638290331,6.337259911,1.302351004,0.565661362,-0.173134253,0.78100519,2.486953727,2.521367377,2.302351004,0.077467804,11.50622243,3.184298593,0.083416586,4.031376916
BB,Colfax Corporation,CFX,Standard & Poor's Ratings Services,12/1/2016,Capital Goods,1.613480573,1.025906455,0.200357106,91.43537498,0.035127324,0.057032169,0.314131131,0.065262389,0.020062927,0.039402817,0.044223923,0.571148762,6.036018695,1.204260735,0.546333161,0.30196299,0.743896119,1.494757439,1.803979724,2.204260735,0.057032169,15.49601946,2.009363137,0.067718897,4.128431494
BB,Colfax Corporation,CFX,Standard & Poor's Ratings Services,3/25/2016,Capital Goods,1.576364454,0.972491454,0.176889023,81.71824022,0.042283025,0.059717377,0.315542545,0.071752255,0.024913266,0.042179086,0.054638556,0.589202544,6.154897477,1.193151084,0.544035061,0.209892698,0.769999967,1.885044744,1.591195458,2.193151084,0.059717377,9.034135506,2.448110162,0.076584054,3.777028014
BB,Colfax Corporation,CFX,Moody's Investors Service,10/21/2013,Capital Goods,1.555058942,0.976076475,0.226385909,89.43591345,0.042457601,0.071970515,0.310472335,0.096594203,0.027135347,0.058143007,0.071056439,0.639116353,5.556712101,1.618593343,0.61811558,0.309291765,0.802628055,2.930354742,3.138160157,2.618593343,0.071970515,13.72397404,3.650949807,0.086082959,3.371750854
BB,Colfax Corporation,CFX,Moody's Investors Service,2/27/2013,Capital Goods,1.812724912,1.153449124,0.410434911,459.746334,0.006569156,-0.039869223,0.346267335,0.037361262,0.0007431,-0.005580036,0.002381884,0.113119557,1.007002919,2.20533406,0.688020037,-0.558220293,0.741290921,0.97094216,11.05648439,3.20533406,-0.039869223,64.56926539,1.309799072,0.082425237,0.647907596
BBB,Telefonica Brasil S.A.,VIV,Moody's Investors Service,9/11/2012,Public Utilities,1.197416714,0.943635759,0.526970127,60.69387437,0.131297705,0.204059735,0.511862856,0.227198383,0.063395071,0.149768312,0.099674605,0.482834573,1.926799508,0.572276881,0.363979709,0.356572203,1.0,8.945755291,6.347168313,1.572276881,0.250415423,1.77444397,8.945755291,0.296406219,2.637132803
BB,Cementos Pacasmayo S.A.A.,CPAC,Standard & Poor's Ratings Services,2/24/2015,Capital Goods,5.171131599,3.724308523,2.900827024,48.40635082,0.15518289,0.218628353,0.417221762,0.240991518,0.059497906,0.099598821,0.096774469,0.383405062,0.586477376,0.587300129,0.361077958,0.290197782,-1.381299244,-0.783367591,1.369525525,1.626518916,0.243734201,10.49818934,0.567123738,0.193457317,5.263889394
BB,Viavi Solutions Inc.,VIAV,Egan-Jones Ratings Company,6/7/2013,Technology,2.003057636,1.570707843,0.613208989,66.35574579,-0.033053921,-0.025919981,0.422091433,-0.017299804,-0.029740572,-0.035872964,-0.053523296,0.899759294,6.651245552,0.799672699,0.444343407,-0.275229358,0.393786734,0.203913043,3.137391304,1.799672699,-0.025919981,8.573388203,0.517826087,0.070804352,7.767857143
BB,Viavi Solutions Inc.,VIAV,Egan-Jones Ratings Company,10/3/2013,Technology,2.963186655,2.184354328,0.808167961,59.48744707,0.033991293,-0.027968275,0.414216709,-0.014848828,0.033232276,-0.034296161,0.049082924,0.977670243,6.789068826,0.47696547,0.322936101,2.215351812,0.653354633,0.52212766,2.06893617,1.47696547,-0.027968275,13.40648567,0.799148936,0.111992367,9.406345957
BB,Semtech Corporation,SMTC,Moody's Investors Service,6/15/2012,Technology,3.769762856,2.46475886,1.268521183,0.0,0.159673665,0.174547087,0.590329636,0.173284166,0.109967073,0.140133329,0.137287061,0.688698872,8.004896263,0.248437899,0.198999004,0.085211516,1.0,1.504692087,3.709652064,1.248437899,0.174547087,14.02590036,1.504692087,0.20638193,6.28424854
BB,IHS Markit Ltd.,INFO,Standard & Poor's Ratings Services,7/26/2016,Technology,0.660931747,0.548357406,0.098343246,84.83033494,0.055872459,0.052033055,0.620557262,0.095217201,0.010963937,0.011362003,0.018900599,0.196231506,6.570879385,0.723887982,0.419915905,-0.035839775,0.768760771,1.58802589,0.449514563,1.723887982,0.052033055,23.79917799,2.065695793,0.233399152,17.6179966
BB,IHS Markit Ltd.,INFO,Moody's Investors Service,6/28/2016,Technology,0.989583333,104.846875,0.304166667,118.3447099,0.136967846,0.199838333,1.0,0.226603197,0.027373901,0.052353069,0.069286688,0.199856399,3.545859873,1.531122217,0.604918327,0.314606742,0.96509672,2.514964973,549.5225862,2.531122217,0.216813364,20.06863674,2.605920133,0.42716005,0.0
B,MDC Partners Inc.,MDCA,Standard & Poor's Ratings Services,3/17/2016,Technology,0.557453015,0.469815609,0.067342082,99.36321494,-0.028167262,-0.013131703,0.336692162,0.054371102,-0.023491275,-0.025701493,0.065984047,0.83399214,20.86719008,-3.808874649,1.356014463,-0.32521819,0.855194865,2.791563163,1.357806859,-2.808874649,-0.013131703,13.06930334,3.264242195,0.122755335,2.446591465
B,MDC Partners Inc.,MDCA,Standard & Poor's Ratings Services,11/23/2016,Technology,0.609827097,0.525150687,0.034778612,102.284337,-0.034595554,-0.035875695,0.324474576,0.034948423,-0.030393476,-0.064186367,0.084376259,0.878537041,17.68101611,-3.776130646,1.360213595,0.146854131,-4.426253687,-0.467574694,0.647803627,-2.776130646,-0.035875695,11.91877336,0.105636669,0.003914027,3.722850121
BBB,Public Service Enterprise Group Incorporated,PEG,Moody's Investors Service,11/2/2016,Public Utilities,0.993284493,0.533272283,0.129120879,46.76801678,0.097892065,0.143251297,1.0,0.173932237,0.022136262,0.035277491,0.067555217,0.226129274,0.230342934,2.051789794,0.672323434,0.316640986,-0.298097252,-1.954455446,1.16039604,3.051789794,0.143251297,9.748231272,6.556435644,0.365412206,0.0
BBB,Public Service Enterprise Group Incorporated,PEG,Fitch Ratings,6/15/2012,Public Utilities,1.322624281,0.661819412,0.282042611,31.85801968,0.135662063,0.215181876,1.0,0.247495261,0.050400724,0.0887433,0.146348588,0.371516716,0.441746411,1.903700097,0.655611817,0.409815436,0.414394152,2.913337115,1.956718958,2.903700097,0.215181876,5.759277609,7.030352862,0.321057857,0.0
CCC,"HC2 Holdings, Inc.",HCHC,Moody's Investors Service,11/6/2014,Capital Goods,1.661723457,1.32558686,0.539876503,101.5308309,-0.026287908,-0.067989434,0.458331354,-0.024853956,-0.019987417,-0.071577198,-0.181734376,0.760327388,2.349297491,8.092439416,0.890018514,0.614427727,-0.588588589,-0.109280754,5.719752648,9.092439416,-0.067989434,-351.3051791,0.185665771,0.006691169,3.698165447
B,"HC2 Holdings, Inc.",HCHC,Standard & Poor's Ratings Services,10/24/2016,Capital Goods,5.221609389,5.193937256,0.330903991,62.68637453,-0.060681229,-0.029389793,0.736180514,-0.000911993,-0.033347371,-0.018415746,-2.138391948,0.549550026,5.439282548,63.12475404,0.984405398,-1.127639596,0.632991358,1.344605475,41.41945786,64.12475404,-0.029389793,14.58595132,2.124208266,0.050796919,1.632936484
B,"HC2 Holdings, Inc.",HCHC,Standard & Poor's Ratings Services,12/15/2015,Capital Goods,6.89521536,6.847075039,0.630050365,68.66607156,-0.031731629,-0.041597743,0.609238352,0.001988747,-0.012968038,-0.018718473,-0.378230352,0.408678613,5.226031166,28.16635116,0.965713915,0.233404114,1.654893891,-2.03477834,57.13292047,29.16635116,-0.041597743,9.108418126,-1.229552149,-0.029051415,1.943164928
BBB,Amphenol Corporation,APH,Moody's Investors Service,9/9/2014,Capital Goods,3.351281561,2.34630834,0.926644989,76.72818258,0.132653634,0.181928725,0.316864653,0.193545973,0.100910773,0.162587354,0.243894889,0.760708695,9.049432876,1.416936094,0.586253024,0.264575835,0.762629129,2.145388275,4.246067655,2.416936094,0.181928725,15.40166047,2.813147561,0.164792816,5.90507762
BBB,Amphenol Corporation,APH,Moody's Investors Service,6/15/2012,Capital Goods,3.395370594,2.204361667,0.801796347,71.07519672,0.133050628,0.181926633,0.315666892,0.190791581,0.117922265,0.188479572,0.24136591,0.886296194,10.35420669,1.046822199,0.511437779,0.262168784,0.822680894,2.741008517,3.825356992,2.046822199,0.181926633,6.265052473,3.331800382,0.143461345,7.13511897
BBB,Amphenol Corporation,APH,Moody's Investors Service,1/23/2014,Capital Goods,1.961370365,1.362323108,0.550872799,79.17564185,0.137750292,0.183468197,0.314396114,0.194339616,0.103059195,0.185743119,0.222301101,0.748159541,8.667265812,1.157023461,0.536398181,0.245552741,0.793969183,3.83802441,7.493501261,2.157023461,0.183468197,7.877253312,4.833971511,0.16665334,5.753033956
